anyo;trimestre;barrio;num_viviendas;metros_2;dormitorios;banyos;renta_min;renta_media;renta_max;euros_m2;desv_tipica
2018;4;Playa de San Juan;209;93;2,2;1,6;400;786;1250;8,5;194
2018;4;Polígono de Babel;33;106;2,7;1,8;450;685;1100;6,5;131
2018;4;Polígono de San Blas;38;98;2,8;1,7;380;644;820;6,6;118
2018;4;Raval Roig;12;78;1,8;1,3;450;657;1000;8,4;185
2018;4;San Agustín;8;73;2,4;1;390;474;650;6,5;91
2018;4;San Antón;29;79;2,1;1,1;365;568;800;7,2;108
2018;4;San Blas;81;96;2,7;1,6;400;649;900;6,8;143
2018;4;San Evaristo - La Paz;2;63;3;1;350;375;400;6;25
2018;4;San Fernando - Princesa Mercedes;17;82;2,6;1,1;380;493;650;6;83
2018;4;San Gabriel;26;101;2,7;1,5;375;616;790;6,1;124
2018;4;Santa Faz;2;103;3;2;600;950;1300;9,3;350
2018;4;Sidi Ifni - Nou Alacant;3;67;2;1;400;417;450;6,2;24
2018;4;Tómbola;8;95;3;2;500;578;650;6,1;49
2018;4;Urbanova;8;83;2,3;1,3;450;594;750;7,1;87
2018;4;Villafranqueza;18;86;2,6;1,6;280;484;600;5,6;108
2018;4;Virgen del Remedio;15;85;3,1;1,1;300;356;450;4,2;50
2018;4;Vistahermosa;27;94;2,5;1,6;300;700;1000;7,4;191
2019;1;Aguamarga;6;59;1,7;1,5;500;535;600;9,1;38
2019;1;Alipark;16;89;2,7;1,2;400;561;725;6,3;99
2019;1;Altozano;28;89;2,9;1,3;395;540;660;6,1;69
2019;1;Benalúa;72;94;2,8;1,4;400;620;1000;6,6;145
2019;1;Benisaudet;5;91;2,4;1,8;465;619;790;6,8;113
2019;1;Cabo de las Huertas;67;97;2,5;1,5;440;801;1400;8,3;176
2019;1;Campoamor;57;87;2,7;1,3;350;525;690;6;74
2019;1;Carolinas Altas;51;85;2,7;1,2;350;507;700;6;71
2019;1;Carolinas Bajas;89;85;2,3;1,2;380;534;700;6,3;79
2019;1;Casco Antiguo - Sta. Cruz;36;78;2;1,4;370;679;1200;8,7;221
2019;1;Centro Histórico - Tradicional;64;90;2,5;1,6;325;748;1350;8,3;214
2019;1;Ciudad de Asís;20;93;2,2;1,4;350;480;650;5,1;94
2019;1;El Palmeral;11;108;2,8;1,9;450;629;700;5,8;67
2019;1;Ensanche - Diputación;154;100;2,7;1,7;390;776;1300;7,8;197
2019;1;Florida Alta;22;86;2,8;1,2;400;518;650;6;62
2019;1;Florida Baja;17;92;2,7;1,1;380;517;650;5,6;87
2019;1;Gran Vía - Parque Avenidas;34;106;2,8;1,9;550;739;950;7;101
2019;1;Gran Vía Sur;13;112;2,8;1,9;575;707;900;6,3;82
2019;1;Juan XXIII 1er sector;14;93;3,6;1,6;350;501;600;5,4;100
2019;1;Juan XXIII 2do Sector;11;87;2,5;1,2;270;555;900;6,4;192
2019;1;La Albufereta;62;86;2,2;1,6;370;697;1000;8,1;157
2019;1;Los Ángeles;24;86;2,5;1,3;325;469;600;5,5;65
2019;1;Mercado;77;95;2,6;1,5;320;665;1000;7;147
2019;1;PAU I;10;94;2,7;1,9;550;705;850;7,5;111
2019;1;PAU II;6;109;2,8;2;650;674;700;6,2;24
2019;1;Pla del Bon Repós;55;76;2,6;1,2;350;498;650;6,5;68
2019;1;Playa de San Juan;154;92;2,3;1,7;450;799;1250;8,7;192
2019;1;Polígono de Babel;33;120;3;1,9;450;712;1000;5,9;109
2019;1;Polígono de San Blas;11;89;2,9;1,5;460;596;725;6,7;88
2019;1;Raval Roig;20;91;2,2;1,4;530;698;1000;7,7;168
2019;1;San Agustín;5;88;2,3;1,3;450;520;600;5,9;51
2019;1;San Antón;21;74;2,1;1,4;345;581;800;7,8;126
2019;1;San Blas;77;90;2,7;1,6;420;649;900;7,2;118
2019;1;San Fernando - Princesa Mercedes;24;80;2,9;1,1;400;466;595;5,8;54
2019;1;San Gabriel;13;103;2,8;1,7;400;626;800;6,1;121
2019;1;Sidi Ifni - Nou Alacant;9;81;2,7;1;430;511;660;6,3;69
2019;1;Tómbola;8;81;2,3;1,7;450;516;650;6,3;64
2019;1;Urbanova;7;85;2,1;1,3;500;640;750;7,5;92
2019;1;Villafranqueza;10;97;2,6;2;360;511;600;5,3;68
2019;1;Virgen del Remedio;18;81;3,1;1;300;377;480;4,7;47
2019;1;Vistahermosa;7;102;2,4;1,6;550;736;1000;7,2;153
2019;2;Aguamarga;4;64;1,5;1,3;500;638;800;9,9;108
2019;2;Alipark;15;88;2,5;1,3;400;556;750;6,3;126
2019;2;Altozano;27;86;2,7;1,3;350;516;680;6;88
2019;2;Benalúa;56;90;2,6;1,5;400;638;900;7,1;142
2019;2;Benisaudet;5;108;3;2;515;607;701;5,6;64
2019;2;Cabo de las Huertas;35;93;2,4;1,5;350;935;1600;10;360
2019;2;Campoamor;42;88;2,6;1,3;400;548;700;6,3;89
2019;2;Carolinas Altas;48;80;2,5;1,1;350;464;600;5,8;69
2019;2;Carolinas Bajas;41;84;2,3;1,4;350;558;800;6,7;122
2019;2;Casco Antiguo - Sta. Cruz;25;90;1,9;1,4;380;819;1500;9,1;397
2019;2;Centro;98;103;2,8;1,7;500;806;1200;7,9;152
2019;2;Centro Histórico - Tradicional;40;97;2,6;1,7;390;814;1400;8,4;274
2019;2;Ciudad de Asís;11;83;2,8;1,1;390;475;550;5,7;50
2019;2;Colonia Requena;4;64;3;1;320;355;400;5,6;29
2019;2;El Palmeral;7;122;3,5;2;600;807;1000;6,6;150
2019;2;Ensanche - Diputación;99;104;2,9;1,7;500;778;1150;7,5;151
2019;2;Florida Alta;13;93;2,5;1,2;380;496;599;5,3;50
2019;2;Florida Baja;14;86;2,4;1,1;375;498;600;5,8;55
2019;2;Gran Vía - Parque Avenidas;24;108;2,9;1,9;525;736;950;6,8;99
2019;2;Juan XXIII 2do Sector;7;80;3;1,1;250;367;450;4,6;64
2019;2;La Albufereta;33;84;2,3;1,5;500;719;950;8,6;94
2019;2;La Goteta;2;74;2;1;425;463;500;6,3;38
2019;2;Los Ángeles;32;87;2,7;1,5;350;540;700;6,2;101
2019;2;Mercado;45;78;2,2;1,4;450;656;950;8,4;143
2019;2;PAU II;5;98;3;2;600;684;750;7;69
2019;2;Pla del Bon Repós;32;87;2,6;1,2;400;554;750;6,4;101
2019;2;Playa de San Juan;118;102;2,4;1,7;480;906;1450;8,9;262
2019;2;Polígono de Babel;23;111;2,9;1,9;500;674;850;6,1;90
2019;2;Polígono de San Blas;26;100;3,3;1,9;500;688;850;6,8;81
2019;2;Raval Roig;6;84;2,7;1,5;450;733;1200;8,7;237
2019;2;San Agustín;5;75;2,8;1,4;400;530;600;7;68
2019;2;San Antón;6;58;1,7;1;490;559;600;9,7;49
2019;2;San Blas;52;97;2,9;1,5;450;616;800;6,3;98
2019;2;San Fernando - Princesa Mercedes;20;87;2,8;1,3;400;555;750;6,4;107
2019;2;San Gabriel;13;110;2,8;1,8;400;662;900;6;120
2019;2;San Nicolás de Bari;2;96;3;2;390;435;480;4,6;45
2019;2;Sidi Ifni - Nou Alacant;2;72;3;1;390;408;425;5,7;18
2019;2;Tómbola;3;87;3,3;1,3;450;500;550;5,8;41
2019;2;Urbanova;4;93;2,5;1,8;550;638;850;6,8;124
2019;2;Villafranqueza;5;80;2,6;1,4;400;540;800;6,7;139
2019;2;Virgen del Remedio;9;78;2,9;1,1;300;389;450;5;44
2019;2;Vistahermosa;9;113;2,4;1,8;450;800;1100;7,1;201
2019;3;Aguamarga;7;93;2,9;1,9;600;831;900;9;107
2019;3;Alipark;10;93;2,9;1,3;450;610;800;6,6;118
2019;3;Altozano;18;91;2,7;1,3;350;558;700;6,1;84
2019;3;Benalúa;57;91;2,8;1,4;380;616;1000;6,8;146
2019;3;Benisaudet;2;93;3;2;650;700;750;7,5;50
2019;3;Cabo de las Huertas;87;89;2,3;1,6;520;799;1300;9;161
2019;3;Campoamor;52;90;2,8;1,5;400;551;700;6,1;74
2019;3;Carolinas Altas;55;80;2,6;1,2;400;499;650;6,2;73
2019;3;Carolinas Bajas;58;72;2,3;1,2;400;529;725;7,3;76
2019;3;Casco Antiguo - Sta. Cruz;23;77;2,2;1,4;430;678;1200;8,8;202
2019;3;Centro Histórico - Tradicional;85;92;2,4;1,5;360;773;1300;8,4;210
2019;3;Ciudad de Asís;15;90;2,8;1,5;400;557;700;6,2;93
2019;3;Ciudad Jardín;2;90;3;1,5;400;475;550;5,3;75
2019;3;El Palmeral;10;91;2,3;1,6;450;742;1200;8,2;238
2019;3;Ensanche - Diputación;195;99;2,8;1,6;390;764;1300;7,7;185
2019;3;Florida Alta;11;86;2,8;1;425;489;700;5,7;74
2019;3;Florida Baja;10;80;2,4;1,2;400;517;700;6,5;83
2019;3;Garbinet;9;107;2,7;1,9;500;644;750;6;68
2019;3;Gran Vía - Parque Avenidas;22;122;3;1,9;590;773;950;6,4;109
2019;3;Gran Vía Sur;10;119;3;2;650;753;850;6,3;64
2019;3;Juan XXIII 1er sector;4;72;2,8;1,8;420;495;600;6,9;67
2019;3;La Albufereta;85;82;2;1,4;350;697;1100;8,5;137
2019;3;Los Ángeles;20;89;3,1;1,4;380;529;675;5,9;65
2019;3;Mercado;90;94;2,6;1,5;390;685;1000;7,3;131
2019;3;PAU I;15;108;2,8;1,9;580;815;1050;7,6;127
2019;3;PAU II;12;114;2,9;2;550;724;900;6,3;90
2019;3;Pla del Bon Repós;69;80;2,5;1,1;400;532;670;6,6;63
2019;3;Playa de San Juan;230;92;2,4;1,7;375;827;1300;9;220
2019;3;Polígono de Babel;30;116;3,1;1,8;450;706;870;6,1;108
2019;3;Polígono de San Blas;25;105;3,3;1,8;420;691;900;6,6;134
2019;3;Rabasa;5;115;3;1,8;490;608;700;5,3;83
2019;3;Raval Roig;31;89;2,6;1,4;400;675;1000;7,6;127
2019;3;San Agustín;3;102;2,7;1,7;500;583;700;5,7;85
2019;3;San Antón;12;89;2,4;1,5;395;618;800;6,9;104
2019;3;San Blas;66;87;2,9;1,3;350;610;875;7,1;118
2019;3;San Fernando - Princesa Mercedes;23;84;2,6;1,1;425;553;750;6,6;102
2019;3;San Gabriel;10;105;3,1;1,9;550;758;950;7,2;99
2019;3;Santa Faz;2;100;3;2;600;625;650;6,3;25
2019;3;Sidi Ifni - Nou Alacant;4;86;3;1,3;390;515;800;6;166
2019;3;Tómbola;2;82;2;1;550;563;575;6,9;13
2019;3;Urbanova;26;79;1,9;1,3;425;571;850;7,3;129
2019;3;Villafranqueza;15;97;3,2;1,5;419;571;750;5,9;92
2019;3;Virgen del Remedio;9;77;3,1;1,1;370;408;550;5,3;53
2019;3;Vistahermosa;12;98;2,4;1,8;500;873;1150;8,9;184
2019;4;Aguamarga;3;88;2,3;1,7;500;647;790;118,4;7
2019;4;Alipark;26;99;2,9;1,5;400;679;950;157,9;7
2019;4;Altozano;40;97;2,8;1,5;390;580;750;94,1;6
2019;4;Benalúa;57;93;2,7;1,5;380;628;900;136,8;7
2019;4;Benisaudet;9;100;2,8;1,9;475;648;800;107,9;6
2019;4;Cabo de las Huertas;58;89;2,4;1,5;450;742;1200;138,8;8
2019;4;Campoamor;46;89;2,7;1,3;420;576;750;87,6;6
2019;4;Carolinas Altas;49;80;2,6;1,2;400;519;650;64,4;7
2019;4;Carolinas Bajas;56;80;2,4;1,3;390;548;750;97,6;7
2019;4;Casco Antiguo - Sta. Cruz;40;77;1,8;1,4;440;662;1200;171,3;9
2019;4;Centro Histórico - Tradicional;75;98;2,4;1,6;400;806;1250;201,5;8
2019;4;Ciudad de Asís;20;88;2,9;1,4;450;567;680;59,8;6
2019;4;Colonia Requena;4;66;3;1;250;328;360;44,9;5
2019;4;El Palmeral;12;114;3,2;2;575;838;1200;199,7;7
2019;4;Ensanche - Diputación;161;104;2,7;1,6;450;809;1200;174,9;8
2019;4;Florida Alta;16;85;2,6;1,3;450;510;600;49,8;6
2019;4;Florida Baja;17;77;2,2;1,2;400;545;650;81,8;7
2019;4;Garbinet;2;80;2;1,5;575;663;750;87,5;8
2019;4;Gran Vía - Parque Avenidas;34;97;2,5;1,8;575;731;900;69,7;8
2019;4;Gran Vía Sur;16;107;2,7;1,8;625;718;850;75,9;7
2019;4;Juan XXIII 1er sector;10;81;2,6;1,4;320;438;600;91,2;5
2019;4;Juan XXIII 2do Sector;7;82;3,4;1,4;400;443;500;41,6;5
2019;4;La Albufereta;71;77;2;1,3;350;663;1000;155,1;9
2019;4;La Goteta;2;73;2;1;480;555;630;75;8
2019;4;Los Ángeles;38;83;2,4;1,3;375;531;700;91,8;6
2019;4;Mercado;50;99;2,7;1,4;450;697;960;126,9;7
2019;4;PAU I;13;105;2,5;1,9;600;757;890;76,8;7
2019;4;PAU II;14;108;2,5;2;550;744;890;105,5;7
2019;4;Pla del Bon Repós;58;78;2,5;1,2;400;563;700;72,7;7
2019;4;Playa de San Juan;217;90;2,2;1,6;500;833;1200;163,9;9
2019;4;Polígono de Babel;53;101;2,9;1,8;500;662;850;84,7;7
2019;4;Polígono de San Blas;28;98;2,9;1,7;425;651;850;117,4;7
2019;4;Raval Roig;13;93;2,5;1,5;600;748;900;79,7;8
2019;4;San Agustín;5;102;2,6;1,6;470;598;750;127,5;6
2019;4;San Antón;24;75;2,1;1,2;390;564;760;103,9;7
2019;4;San Blas;62;83;2,6;1,4;420;581;800;94,1;7
2019;4;San Evaristo - La Paz;2;71;2,5;1,5;320;398;475;77,5;6
2019;4;San Fernando - Princesa Mercedes;23;77;2,7;1,1;390;494;650;60,2;6
2019;4;San Gabriel;12;90;2,3;1,4;400;606;850;122,5;7
2019;4;Sidi Ifni - Nou Alacant;6;78;3;1,2;440;523;650;76,7;7
2019;4;Tómbola;5;76;2,6;1,2;370;464;550;59,9;6
2019;4;Urbanova;13;83;2;1,4;400;570;750;98,8;7
2019;4;Villafranqueza;9;76;2,7;1,3;400;492;600;78;6
2019;4;Virgen del Remedio;11;82;2,5;1,2;300;405;550;69,1;5
2019;4;Vistahermosa;22;106;2,4;1,5;450;788;1350;281,2;7
2020;1;Aguamarga;6;110;2,8;1,8;500;683;900;165;6
2020;1;Alipark;12;89;2,9;1,5;410;622;750;88;7
2020;1;Altozano;15;80;2,5;1,3;430;549;650;64,1;7
2020;1;Benalúa;61;94;2,6;1,6;400;607;850;115,3;6
2020;1;Benisaudet;2;103;3;2;600;675;750;75;7
2020;1;Cabo de las Huertas;86;85;2;1,4;500;768;1150;148,4;9
2020;1;Campoamor;32;90;2,7;1,4;450;586;790;87,5;6
2020;1;Carolinas Altas;46;86;2,5;1,2;400;546;700;91,2;6
2020;1;Carolinas Bajas;36;71;2,1;1,1;380;519;680;74;7
2020;1;Casco Antiguo - Sta. Cruz;25;65;1,8;1,2;450;636;1100;160,1;10
2020;1;Centro Histórico - Tradicional;105;90;2,2;1,5;390;752;1200;166,8;8
2020;1;Ciudad de Asís;12;98;2,7;1,2;400;526;615;56,8;5
2020;1;El Palmeral;4;113;2,8;2;550;638;800;96;6
2020;1;Ensanche - Diputación;114;103;2,8;1,6;450;806;1200;167,6;8
2020;1;Florida Alta;19;84;2,5;1,2;415;479;560;45,3;6
2020;1;Florida Baja;16;92;2,8;1,6;475;578;650;71,7;6
2020;1;Garbinet;7;90;2,3;1,4;420;631;850;125,6;7
2020;1;Gran Vía - Parque Avenidas;46;98;2,6;1,9;600;739;890;60;8
2020;1;Gran Vía Sur;16;116;2,8;1,9;600;700;775;57,3;6
2020;1;Juan XXIII 1er sector;6;83;2,5;1;450;550;600;57,7;7
2020;1;La Albufereta;51;75;1,8;1,4;350;630;990;160,7;8
2020;1;Los Ángeles;27;85;2,7;1,5;350;561;700;107,1;7
2020;1;Mercado;55;92;2,6;1,5;450;693;900;123,5;8
2020;1;Montoto;3;80;2,3;1;380;500;560;84,9;6
2020;1;PAU I;13;142;3,3;2;775;855;1000;94,2;6
2020;1;PAU II;12;108;2,8;1,9;453;763;1100;195,5;7
2020;1;Pla del Bon Repós;56;75;2,4;1,2;345;536;700;82,9;7
2020;1;Playa de San Juan;172;91;2,1;1,6;450;819;1200;178,7;9
2020;1;Polígono de Babel;31;105;2,8;1,7;530;687;800;65,7;7
2020;1;Polígono de San Blas;15;96;2,7;1,7;375;626;950;179,3;7
2020;1;Raval Roig;17;78;2,2;1,4;550;701;900;115,7;9
2020;1;San Agustín;6;122;3;1,8;525;679;750;100,4;6
2020;1;San Antón;15;60;1,5;1,1;380;563;750;104,1;9
2020;1;San Blas;49;88;2,7;1,5;495;641;850;88,2;7
2020;1;San Fernando - Princesa Mercedes;22;83;2,6;1,2;380;540;750;99,7;6
2020;1;San Gabriel;12;86;2,5;1,2;525;545;600;19,9;6
2020;1;Sidi Ifni - Nou Alacant;7;82;2,6;1,1;410;469;550;55,1;6
2020;1;Tómbola;5;110;3,2;1,8;480;606;700;85,7;6
2020;1;Urbanova;5;81;2;1,2;600;640;650;20;8
2020;1;Villafranqueza;18;89;2,9;1,8;405;535;600;43;6
2020;1;Virgen del Remedio;20;81;2,9;1,1;380;417;450;24,1;5
2020;1;Vistahermosa;13;115;2,8;2;480;866;1300;236,4;8
2020;2;Aguamarga;4;61;1,3;1;400;825;1000;248,7;13
2020;2;Alipark;17;97;2,6;1,5;450;612;950;123,1;6
2020;2;Altozano;23;95;3;1,4;395;568;750;81,9;6
2020;2;Benalúa;53;97;2,7;1,5;400;586;850;129,1;6
2020;2;Benisaudet;6;114;2,5;1,8;550;750;895;118,2;7
2020;2;Cabo de las Huertas;52;100;2,4;1,6;450;863;1200;195,7;9
2020;2;Campoamor;28;83;2,3;1,2;430;543;695;72,4;7
2020;2;Carolinas Altas;27;85;2,4;1,2;430;526;630;51;6
2020;2;Carolinas Bajas;33;73;2,1;1,1;430;537;690;67,8;7
2020;2;Casco Antiguo - Sta. Cruz;23;80;1,9;1,5;350;669;1200;217;8
2020;2;Centro Histórico - Tradicional;92;88;2,3;1,5;340;747;1200;204,3;8
2020;2;Ciudad de Asís;11;88;2,6;1,5;450;535;650;70,5;6
2020;2;Colonia Requena;4;78;2,8;1;350;390;475;49,9;5
2020;2;Ensanche - Diputación;112;97;2,6;1,6;450;741;1100;155,5;8
2020;2;Florida Alta;14;90;2,6;1,1;400;510;630;64,2;6
2020;2;Florida Baja;7;95;2,7;1,7;470;583;680;70,6;6
2020;2;Garbinet;5;85;2,4;2;650;720;750;40;8
2020;2;Gran Vía - Parque Avenidas;18;100;2,6;1,9;500;729;850;84,3;7
2020;2;Gran Vía Sur;12;116;3,2;2;650;703;800;45,3;6
2020;2;La Albufereta;26;87;2,3;1,5;450;724;1000;145,6;8
2020;2;La Goteta;4;72;2,3;1;550;573;580;13;8
2020;2;Los Ángeles;17;98;2,8;1,6;375;553;770;112,8;6
2020;2;Mercado;68;96;2,4;1,5;450;732;1050;146,9;8
2020;2;PAU I;9;105;2,3;1,9;550;694;850;107,9;7
2020;2;PAU II;6;110;2,5;2;700;733;800;36,9;7
2020;2;Pla del Bon Repós;44;79;2,7;1,1;375;517;680;68,3;7
2020;2;Playa de San Juan;97;89;2,3;1,6;500;827;1400;212,3;9
2020;2;Polígono de Babel;21;99;2,7;1,7;450;673;900;122,7;7
2020;2;Polígono de San Blas;10;101;2,8;1,8;450;618;800;113,3;6
2020;2;Raval Roig;24;102;2,8;1,6;570;767;1000;107;8
2020;2;San Antón;16;70;1,9;1,1;360;571;700;100,9;8
2020;2;San Blas;54;82;2,5;1,3;430;614;850;97,6;7
2020;2;San Fernando - Princesa Mercedes;12;77;2,3;1,2;400;507;680;89,8;7
2020;2;San Gabriel;5;100;2,6;1,6;525;581;670;49;6
2020;2;Santa Faz;6;83;1,8;1,8;480;637;700;78,7;8
2020;2;Sidi Ifni - Nou Alacant;5;91;2,6;1,2;490;578;700;77;6
2020;2;Tómbola;6;95;2,8;1,3;475;543;640;56,6;6
2020;2;Urbanova;5;72;2;1,2;450;650;800;122,5;9
2020;2;Villafranqueza;15;81;2,8;1,9;400;540;625;55;7
2020;2;Virgen del Remedio;4;79;3;1;340;410;450;45,3;5
2020;2;Vistahermosa;9;94;2,2;1,6;500;717;850;113;8
2020;3;Juan XXIII 2do Sector;2;100;4;2;360;380;400;20;4
2020;3;Colonia Requena;2;67;3;1;380;390;400;10;6
2020;3;Virgen del Remedio;12;79;2,8;1,1;280;402;500;53,5;7
2020;3;Sidi Ifni - Nou Alacant;5;70;2,2;1;350;420;500;51;6
2020;3;San Agustín;5;70;2;1,4;380;436;500;42,2;6
2020;3;Ciudad de Asís;7;80;2,3;1,4;400;464;550;46,9;6
2020;3;Divina Pastora;2;80;3;1;400;485;570;85;6
2020;3;Florida Baja;11;71;2,1;1,1;450;492;650;59,4;7
2020;3;Florida Alta;4;82;2,8;1,3;400;505;600;71,7;6
2020;3;Montoto;2;80;2,5;1;450;513;575;62,5;6
2020;3;La Goteta;4;74;2;1;450;520;580;49,5;7
2020;3;Villafranqueza;10;85;3;1,9;450;532;600;45,9;6
2020;3;Los Ángeles;19;91;3;1,5;375;532;700;89,7;6
2020;3;Carolinas Altas;40;80;2,4;1,2;420;540;730;82,5;7
2020;3;San Fernando - Princesa Mercedes;10;84;2,5;1,4;440;544;680;96,3;6
2020;3;Carolinas Bajas;32;74;2,1;1,2;380;555;750;97,2;7
2020;3;Campoamor;37;84;2,5;1,4;400;557;750;92,4;7
2020;3;Altozano;24;90;2,7;1,5;400;564;775;103,5;6
2020;3;Pla del Bon Repós;30;79;2,5;1,3;425;571;700;83,4;7
2020;3;Tómbola;8;81;2,3;1,5;450;575;690;78,7;7
2020;3;San Gabriel;6;95;2,8;1,7;500;576;680;56;6
2020;3;San Blas;55;85;2,5;1,4;425;589;800;88,2;7
2020;3;Benisaudet;2;98;3;2;600;625;650;25;6
2020;3;Raval Roig;6;78;2,4;1,4;550;632;700;46,7;8
2020;3;Benalúa;38;87;2,4;1,4;400;634;1000;147,2;7
2020;3;San Antón;25;83;2,3;1,6;425;639;900;128,2;8
2020;3;Polígono de San Blas;11;98;2,8;1,8;450;655;750;76;7
2020;3;Alipark;10;94;2,8;1,6;500;670;800;87,2;7
2020;3;Casco Antiguo - Sta. Cruz;34;79;1,8;1,3;390;679;1200;229,2;9
2020;3;Mercado;63;90;2,5;1,6;400;692;1100;140,7;8
2020;3;Vistahermosa;14;95;2,4;1,5;500;693;1100;185;11
2020;3;La Albufereta;32;76;1,8;1,3;370;698;950;147;9
2020;3;Gran Vía - Parque Avenidas;29;99;2,7;1,8;550;712;960;88,7;7
2020;3;Polígono de Babel;13;115;3,2;1,8;580;717;900;96,8;6
2020;3;Santa Faz;3;114;3;2;650;733;900;117,9;6
2020;3;El Palmeral;3;113;3,3;2;690;747;850;73,2;7
2020;3;Ensanche - Diputación;111;98;2,6;1,6;445;751;1100;141,5;8
2020;3;Gran Vía Sur;8;117;3,3;2;600;759;900;82,9;7
2020;3;Centro Histórico - Tradicional;80;91;2,4;1,6;480;765;1100;133;8
2020;3;PAU II;5;132;3;2;675;785;950;102;6
2020;3;PAU I;9;110;2,9;2;730;787;800;25,4;7
2020;3;Cabo de las Huertas;54;90;2,2;1,6;440;800;1200;188,6;9
2020;3;Playa de San Juan;156;91;2,3;1,7;440;817;1250;201;9
2020;3;Urbanova;2;87;2;1;650;975;1300;325;6
2020;4;Colonia Requena;4;71;2,8;1;300;355;400;38,4;5
2020;4;Juan XXIII 2do Sector;5;83;3;1;300;396;450;55,4;5
2020;4;Ciudad de Asís;7;84;2;1;325;428;500;50,8;5
2020;4;Virgen del Remedio;9;87;2,9;1,6;390;436;490;32,1;5
2020;4;Tómbola;4;64;1,8;1;380;455;500;47,2;7
2020;4;Juan XXIII 1er sector;4;84;3,3;1;400;485;600;75,3;6
2020;4;San Fernando - Princesa Mercedes;15;77;2,5;1,3;450;496;600;46,8;6
2020;4;Florida Alta;7;81;2,7;1,1;440;497;600;56,2;6
2020;4;Sidi Ifni - Nou Alacant;3;83;2,7;1;390;507;580;83,4;6
2020;4;Carolinas Altas;31;79;2,5;1,4;400;508;680;58,9;6
2020;4;Los Ángeles;14;90;2,9;1,2;390;509;600;72,7;6
2020;4;Carolinas Bajas;55;83;2,3;1,2;350;525;650;60;6
2020;4;Florida Baja;12;99;2,6;1,3;435;526;650;77,7;5
2020;4;Campoamor;39;94;2,8;1,4;400;549;650;77,2;6
2020;4;Pla del Bon Repós;40;76;2,4;1,2;420;550;700;68,4;7
2020;4;Villafranqueza;7;92;2,7;1,7;450;554;650;75,4;6
2020;4;Benalúa;28;86;2,5;1,3;400;556;750;88,8;6
2020;4;San Antón;9;75;1,9;1,4;400;572;800;120,4;8
2020;4;San Gabriel;3;83;3;1,3;570;580;600;14,1;7
2020;4;San Blas;53;86;2,4;1,5;400;595;800;88,2;7
2020;4;Altozano;30;100;2,9;1,5;420;606;770;94,9;6
2020;4;Casco Antiguo - Sta. Cruz;30;70;1,8;1,4;375;616;850;128,4;9
2020;4;Garbinet;6;94;2,7;1,8;520;618;750;80,3;7
2020;4;El Palmeral;5;100;2,8;1,6;450;624;700;98,1;6
2020;4;Aguamarga;2;75;2;2;550;625;700;75;8
2020;4;Raval Roig;18;81;2,2;1,2;425;631;950;153,8;8
2020;4;Polígono de Babel;14;101;2,9;1,7;500;633;725;63,7;6
2020;4;Alipark;5;103;2,4;1,2;550;637;790;87,5;6
2020;4;Polígono de San Blas;6;100;3,5;1,7;500;654;875;129,9;7
2020;4;Mercado;49;87;2,3;1,5;460;663;900;125,4;8
2020;4;Gran Vía - Parque Avenidas;16;107;2,9;2,1;450;668;800;85,2;6
2020;4;Vistahermosa;6;87;2,2;1,2;550;675;850;106,9;8
2020;4;La Albufereta;52;82;2,1;1,5;425;678;900;129,9;8
2020;4;Benisaudet;4;118;2,5;1,5;550;696;835;100,8;6
2020;4;PAU I;6;91;2,3;2;600;700;850;91,3;8
2020;4;PAU II;5;128;2,4;2;675;705;750;36,7;6
2020;4;Gran Vía Sur;7;105;2,6;2;650;721;900;87,1;7
2020;4;Centro Histórico - Tradicional;90;93;2,4;1,6;400;736;1250;193,4;8
2020;4;Ensanche - Diputación;115;98;2,7;1,7;430;738;1150;147,8;8
2020;4;Playa de San Juan;161;93;2,3;1,7;400;825;1300;202,8;9
2020;4;Cabo de las Huertas;21;96;2,5;1,6;590;845;1275;191,4;9
